OrderID,OrderLineNo,OrderDate,ShipDate,ShipMode,OrderStatus,PaymentMethod,Quantity,Discount,LineTotal,CustomerID,CustomerName,CustomerEmail,CustomerPhone,CustomerAddress,CustomerCity,CustomerState,CustomerZip,CustomerCountry,CustomerSegment,CustomerJoinDate,ProductID,ProductName,ProductCategory,ProductSubCategory,ProductBrand,ProductUnitPrice,ProductWeightKg,SupplierName,SupplierCountry,SalesPersonID,SalesPersonName,SalesPersonEmail,SalesPersonRegion,SalesPersonRegionManager,SalesPersonHireDate,StoreID,StoreCity,StoreState,StoreRegion
ORD-1518,1,29-05-2026,01-06-2026,First Class,Delivered,Bank Transfer,1,0,1171.57,CUST-0085,James Hernandez,tranrobin@example.net,+1-263-453-6541x9518,061 Cline Trail,Port Michellebury,Arizona,41224,United States,Corporate,21-03-2022,PROD-0034,Voltura Vacuum 985,Appliances,Vacuums,Crestline,1171.57,32.45,"Yu, Banks and Thompson",Monaco,SP-001,Lance Mccall,daniellegarcia@taylor-mcgee.com,North,Tanya Buchanan,30-08-2020,ST-05,West Richard,South Carolina,East
ORD-1519,3,29-12-2025,09-01-2026,First Class,Delivered,Credit Card,5,0.15,797.51,CUST-0084,Chad Smith,hbenton@example.net,001-642-352-4105x6481,8507 Michael Glens Apt. 913,West Elizabethburgh,Delaware,97596,United States,Corporate,16-02-2023,PROD-0001,Nova Table 981,Furniture,Tables,Zenith,187.65,6.48,Thompson PLC,Ghana,SP-002,Mark Mccarty,sean43@steele.com,East,Michael Anderson,22-04-2023,ST-07,North Julie,Louisiana,South
ORD-1520,3,17-11-2025,21-11-2025,Standard Class,Processing,Bank Transfer,7,0.1,3707.11,CUST-0038,Jeffrey Anderson MD,vincentwhitaker@example.com,860-860-7159,1605 Laurie River Suite 516,Keithville,Alabama,14376,United States,Consumer,19-10-2021,PROD-0056,Meridian Label 651,Office Supplies,Labels,Voltura,588.43,10.99,Oconnor Group,Somalia,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-07,North Julie,Louisiana,South
ORD-1521,3,03-02-2026,07-02-2026,Standard Class,Delivered,Debit Card,9,0.05,8239.38,CUST-0077,Kathleen Dixon,adamsamy@example.com,-7323,1713 Lisa Radial Suite 962,Port Stephen,West Virginia,81261,United States,Home Office,12-04-2021,PROD-0035,Argon Kitchen 901,Appliances,Kitchen,Meridian,963.67,34.58,"Wolfe, Sloan and Johnson",Reunion,SP-002,Mark Mccarty,sean43@steele.com,East,Michael Anderson,22-04-2023,ST-03,Natalieview,Missouri,South
ORD-1522,2,04-09-2025,11-09-2025,First Class,Processing,PayPal,3,0,1817.73,CUST-0068,Jonathan Hamilton,ariel18@example.org,239.474.0148,39261 Martin Garden Suite 856,Browntown,Vermont,99540,United States,Home Office,12-04-2024,PROD-0020,Nova Accessorie 698,Electronics,Accessories,Falcon,605.91,34.12,Kelly-Combs,Tanzania,SP-006,Matthew Lawson,gmoore@harris-lee.net,North,Tanya Buchanan,30-11-2022,ST-08,Andrewport,Maryland,Central
ORD-1523,1,16-10-2025,27-10-2025,First Class,Shipped,Debit Card,5,0.05,2031.34,CUST-0031,Tracy Ballard,christopher60@example.com,-11121,859 Deborah Roads,Port Erica,Utah,61353,United States,Small Business,16-02-2025,PROD-0033,Voltura Accessorie 782,Electronics,Accessories,Zenith,427.65,22.44,Meza-Elliott,Mongolia,SP-005,Christopher Bennett,paynerachael@morgan.info,North,Tanya Buchanan,23-10-2022,ST-01,Rodriguezberg,Georgia,North
ORD-1524,3,19-02-2026,21-02-2026,Second Class,Cancelled,Debit Card,7,0.1,663.52,CUST-0044,Jennifer Sanders,joe15@example.org,4519522047,010 Lewis Drive Suite 143,Port Shannon,Minnesota,39973,United States,Consumer,11-03-2021,PROD-0058,Meridian Chair 706,Furniture,Chairs,Nova,105.32,17.2,"Yu, Banks and Thompson",Monaco,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-03,Natalieview,Missouri,South
ORD-1525,3,06-07-2026,16-07-2026,Second Class,Shipped,Debit Card,6,0.05,1559.01,CUST-0074,Kelly Bailey,kimheather@example.com,440-410-5123,673 Soto Ferry Suite 609,West Larry,New Jersey,26364,United States,Home Office,30-10-2022,PROD-0010,Falcon Label 223,Office Supplies,Labels,Voltura,273.51,13.59,"Yu, Banks and Thompson",Monaco,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-05,West Richard,South Carolina,East
ORD-1526,3,04-03-2025,07-03-2025,Second Class,Cancelled,Debit Card,5,0.15,4095.6,CUST-0075,Michael Flynn,lloydamanda@example.com,737-714-7859x69691,249 Emily Island Apt. 341,Priceborough,Indiana,24493,United States,Consumer,13-06-2022,PROD-0035,Argon Kitchen 901,Appliances,Kitchen,Meridian,963.67,34.58,"Wolfe, Sloan and Johnson",Reunion,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-04,Armstrongfort,Arizona,West
ORD-1527,3,08-12-2024,14-12-2024,Standard Class,Shipped,PayPal,2,0.1,1020.64,CUST-0084,Chad Smith,hbenton@example.net,001-642-352-4105x6481,8507 Michael Glens Apt. 913,West Elizabethburgh,Delaware,97596,United States,Corporate,16-02-2023,PROD-0060,Meridian Fan 358,Appliances,Fans,Zenith,567.02,29.99,"Foster, Garcia and Turner",Burkina Faso,SP-010,Dennis Hood,hernandezheather@miller.net,Central,Zachary Sanford,25-01-2021,ST-03,Natalieview,Missouri,South
ORD-1528,2,13-12-2025,20-12-2025,First Class,Shipped,Debit Card,7,0,3844.54,CUST-0019,Tracie Nelson,umarshall@example.net,253-914-7379x965,73545 Beard Squares Suite 808,Zimmermanchester,Idaho,25543,United States,Small Business,04-01-2021,PROD-0047,Falcon Laptop 725,Electronics,Laptops,Zenith,549.22,35.46,Meza-Elliott,Mongolia,SP-001,Lance Mccall,daniellegarcia@taylor-mcgee.com,North,Tanya Buchanan,30-08-2020,ST-06,Williamsmouth,Vermont,East
ORD-1529,3,15-12-2024,25-12-2024,Second Class,Returned,Debit Card,10,0,4818,CUST-0014,Angel Riggs,gibsonolivia@example.net,567.463.2016,83172 Contreras Points Suite 798,Lake Lance,Illinois,56434,United States,Corporate,25-09-2024,PROD-0009,Voltura Vacuum 830,Appliances,Vacuums,Pinecrest,481.8,26.9,"Yu, Banks and Thompson",Monaco,SP-003,Amber Kim,acosta@macias-bell.biz,South,Kevin Thompson,12-03-2019,ST-01,Rodriguezberg,Georgia,North
ORD-1530,3,06-12-2024,08-12-2024,Same Day,Processing,Debit Card,8,0,4485.28,CUST-0030,Colleen Lee,erica21@example.net,+1-504-470-9521x4562,842 Sloan Orchard Suite 517,Kimberlybury,Rhode Island,10370,United States,Consumer,15-04-2021,PROD-0044,Voltura Accessorie 540,Electronics,Accessories,Argon,560.66,17.74,Copeland Group,Mauritius,SP-001,Lance Mccall,daniellegarcia@taylor-mcgee.com,North,Tanya Buchanan,30-08-2020,ST-06,Williamsmouth,Vermont,East
ORD-1531,1,11-08-2025,14-08-2025,Same Day,Delivered,PayPal,4,0,4317.12,CUST-0050,Maria Cole,david89@example.org,001-626-380-1824x22535,84249 Wayne Extension Apt. 299,Morrowland,Florida,44753,United States,Consumer,17-10-2024,PROD-0032,Nova Table 415,Furniture,Tables,Argon,1079.28,31.87,"Wolfe, Sloan and Johnson",Reunion,SP-008,Lori Castillo,johnsongeorge@rowland-wells.com,South,Kevin Thompson,07-06-2020,ST-03,Natalieview,Missouri,South
ORD-1532,2,03-05-2025,07-05-2025,Same Day,Processing,Bank Transfer,2,0,604.28,CUST-0053,Johnny Khan,amitchell@example.org,(624)356-5060x98358,784 David Court Suite 558,East Brandy,Arkansas,48421,United States,Small Business,10-05-2024,PROD-0015,Argon Laptop 919,Electronics,Laptops,Zenith,302.14,7.69,Guzman Inc,Malta,SP-012,Steven Klein,davidtodd@rush.com,South,Kevin Thompson,08-06-2023,ST-04,Armstrongfort,Arizona,West
ORD-1533,2,10-06-2025,20-06-2025,Same Day,Returned,Store Credit,7,0.15,1477.38,CUST-0032,Andrew Ferrell,davispaige@example.org,(275)786-9261x7964,7351 Stephens Rue,Debraville,Florida,47513,United States,Consumer,19-11-2020,PROD-0028,Voltura Bookcase 834,Furniture,Bookcases,Argon,248.3,25.41,Copeland Group,Mauritius,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-01,Rodriguezberg,Georgia,North
ORD-1534,2,11-09-2025,20-09-2025,Standard Class,Shipped,Store Credit,2,0.05,1830.97,CUST-0077,Kathleen Dixon,adamsamy@example.com,-7323,1713 Lisa Radial Suite 962,Port Stephen,West Virginia,81261,United States,Home Office,12-04-2021,PROD-0035,Argon Kitchen 901,Appliances,Kitchen,Meridian,963.67,34.58,"Wolfe, Sloan and Johnson",Reunion,SP-009,John Guerrero,maypaul@mcclure-wood.info,North,Tanya Buchanan,07-11-2018,ST-01,Rodriguezberg,Georgia,North
ORD-1535,3,04-11-2024,13-11-2024,Standard Class,Shipped,PayPal,7,0.1,6308.38,CUST-0069,David Jones,unovak@example.org,+1-647-573-5866x2961,42626 Ward Course,New Juliestad,Arkansas,1181,United States,Consumer,18-04-2025,PROD-0026,Pinecrest Phone 261,Electronics,Phones,Falcon,1001.33,28.17,Thompson-Johnson,Azerbaijan,SP-012,Steven Klein,davidtodd@rush.com,South,Kevin Thompson,08-06-2023,ST-01,Rodriguezberg,Georgia,North
ORD-1536,2,01-10-2025,09-10-2025,Standard Class,Returned,Debit Card,3,0.05,2853.79,CUST-0057,Breanna Gilbert,johnsantiago@example.net,230.416.5712,773 Morris Rue Apt. 193,Port Amanda,Oklahoma,70644,United States,Home Office,10-04-2024,PROD-0026,Pinecrest Phone 261,Electronics,Phones,Falcon,1001.33,28.17,Thompson-Johnson,Azerbaijan,SP-005,Christopher Bennett,paynerachael@morgan.info,North,Tanya Buchanan,23-10-2022,ST-05,West Richard,South Carolina,East
ORD-1537,1,03-02-2025,05-02-2025,Second Class,Cancelled,Bank Transfer,9,0,4516.65,CUST-0060,Rachel Fox,christian91@example.org,-3638,971 Stokes Motorway,Port John,Wisconsin,17795,United States,Consumer,24-02-2023,PROD-0054,Meridian Chair 438,Furniture,Chairs,Falcon,501.85,8.35,Guzman Inc,Malta,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-08,Andrewport,Maryland,Central
ORD-1538,1,30-03-2025,07-04-2025,Same Day,Delivered,PayPal,10,0.15,8466.6,CUST-0042,Susan Davis DDS,andrew42@example.org,473-832-2141x88805,29270 Diaz Stravenue,Lake Jacqueline,West Virginia,31634,United States,Home Office,06-06-2025,PROD-0029,Nova Label 194,Office Supplies,Labels,Meridian,996.07,1.86,Copeland Group,Mauritius,SP-001,Lance Mccall,daniellegarcia@taylor-mcgee.com,North,Tanya Buchanan,30-08-2020,ST-03,Natalieview,Missouri,South
ORD-1539,1,01-01-2026,13-01-2026,Same Day,Processing,Credit Card,2,0,688.24,CUST-0042,Susan Davis DDS,andrew42@example.org,473-832-2141x88805,29270 Diaz Stravenue,Lake Jacqueline,West Virginia,31634,United States,Home Office,06-06-2025,PROD-0045,Crestline Table 774,Furniture,Tables,Zenith,344.12,26.59,"Foster, Garcia and Turner",Burkina Faso,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-03,Natalieview,Missouri,South
ORD-1540,1,22-11-2024,29-11-2024,Second Class,Processing,Store Credit,9,0.05,2338,CUST-0068,Jonathan Hamilton,ariel18@example.org,239.474.0148,39261 Martin Garden Suite 856,Browntown,Vermont,99540,United States,Home Office,12-04-2024,PROD-0046,Voltura Paper 788,Office Supplies,Paper,Pinecrest,273.45,8.05,Oconnor Group,Somalia,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-03,Natalieview,Missouri,South
ORD-1541,3,21-11-2024,24-11-2024,Standard Class,Cancelled,PayPal,3,0.2,1412.23,CUST-0085,James Hernandez,tranrobin@example.net,+1-263-453-6541x9518,061 Cline Trail,Port Michellebury,Arizona,41224,United States,Corporate,21-03-2022,PROD-0056,Meridian Label 651,Office Supplies,Labels,Voltura,588.43,10.99,Oconnor Group,Somalia,SP-003,Amber Kim,acosta@macias-bell.biz,South,Kevin Thompson,12-03-2019,ST-03,Natalieview,Missouri,South
ORD-1542,1,24-03-2025,29-03-2025,Second Class,Delivered,Store Credit,3,0,1647.66,CUST-0040,Heather Jones,dhayes@example.com,511-799-8679x8079,207 Lisa Villages Suite 182,South Scottport,Louisiana,5631,United States,Consumer,27-10-2021,PROD-0047,Falcon Laptop 725,Electronics,Laptops,Zenith,549.22,35.46,Meza-Elliott,Mongolia,SP-013,Jay Mcneil,oharris@flowers.com,South,Kevin Thompson,18-01-2024,ST-08,Andrewport,Maryland,Central
ORD-1543,1,07-09-2024,15-09-2024,Same Day,Shipped,Debit Card,9,0.2,1351.08,CUST-0033,Daniel Fowler,williamsmatthew@example.org,001-431-283-9335,28421 David Knolls Apt. 950,Jamesville,New Jersey,23339,United States,Home Office,28-11-2021,PROD-0001,Nova Table 981,Furniture,Tables,Zenith,187.65,6.48,Thompson PLC,Ghana,SP-008,Lori Castillo,johnsongeorge@rowland-wells.com,South,Kevin Thompson,07-06-2020,ST-08,Andrewport,Maryland,Central
ORD-1544,3,13-06-2026,20-06-2026,Standard Class,Shipped,Store Credit,8,0,5924.32,CUST-0076,James Lopez,angelaburns@example.org,(557)890-5072,7677 Christopher Burgs Apt. 404,New Paul,Rhode Island,29971,United States,Corporate,09-04-2023,PROD-0043,Meridian Desk 793,Furniture,Desks,Crestline,740.54,12.11,Guzman Inc,Malta,SP-008,Lori Castillo,johnsongeorge@rowland-wells.com,South,Kevin Thompson,07-06-2020,ST-08,Andrewport,Maryland,Central
ORD-1545,1,25-10-2025,26-10-2025,First Class,Delivered,Debit Card,3,0,928.17,CUST-0036,Dr. Gregory Hawkins,farmeraudrey@example.com,-10780,0229 Jones Streets Apt. 183,New Williamberg,Texas,49809,United States,Consumer,06-09-2022,PROD-0040,Zenith Storage 494,Office Supplies,Storage,Voltura,309.39,28.38,Guzman Inc,Malta,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-04,Armstrongfort,Arizona,West
ORD-1546,1,27-11-2025,03-12-2025,Same Day,Shipped,Debit Card,2,0,1481.08,CUST-0005,Beth Keller,josephbrennan@example.com,383.546.5787,50983 Adrian Station,Lake Toddland,Wisconsin,83220,United States,Corporate,16-11-2020,PROD-0043,Meridian Desk 793,Furniture,Desks,Crestline,740.54,12.11,Guzman Inc,Malta,SP-010,Dennis Hood,hernandezheather@miller.net,Central,Zachary Sanford,25-01-2021,ST-05,West Richard,South Carolina,East
ORD-1547,1,25-07-2025,02-08-2025,Standard Class,Processing,PayPal,10,0,3595.7,CUST-0087,Angela Davis,danafoster@example.net,001-706-723-4456,3132 Eric Expressway Suite 756,Haynesstad,New Jersey,16326,United States,Small Business,06-04-2023,PROD-0019,Falcon Fan 258,Appliances,Fans,Voltura,359.57,38.75,Guzman Inc,Malta,SP-010,Dennis Hood,hernandezheather@miller.net,Central,Zachary Sanford,25-01-2021,ST-03,Natalieview,Missouri,South
ORD-1548,2,23-09-2025,30-09-2025,Same Day,Shipped,Credit Card,9,0,947.88,CUST-0048,Holly Reyes,jacobserika@example.com,(271)492-8565x431,681 Hampton Squares Suite 394,Johnsonland,Kansas,91462,United States,Consumer,01-03-2025,PROD-0058,Meridian Chair 706,Furniture,Chairs,Nova,105.32,17.2,"Yu, Banks and Thompson",Monaco,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-02,North Annaville,Maine,Central
ORD-1549,1,19-04-2025,28-04-2025,Second Class,Returned,Credit Card,7,0.1,3707.11,CUST-0089,Carl Stein,david70@example.org,001-566-470-6625,7209 Deborah Parks Suite 870,North Wendyborough,Tennessee,11998,United States,Home Office,24-12-2021,PROD-0056,Meridian Label 651,Office Supplies,Labels,Voltura,588.43,10.99,Oconnor Group,Somalia,SP-005,Christopher Bennett,paynerachael@morgan.info,North,Tanya Buchanan,23-10-2022,ST-06,Williamsmouth,Vermont,East
ORD-1550,3,25-02-2026,05-03-2026,First Class,Cancelled,Store Credit,10,0.2,6349.92,CUST-0014,Angel Riggs,gibsonolivia@example.net,567.463.2016,83172 Contreras Points Suite 798,Lake Lance,Illinois,56434,United States,Corporate,25-09-2024,PROD-0037,Voltura Fan 328,Appliances,Fans,Nova,793.74,16,Copeland Group,Mauritius,SP-012,Steven Klein,davidtodd@rush.com,South,Kevin Thompson,08-06-2023,ST-02,North Annaville,Maine,Central
ORD-1551,2,21-03-2025,24-03-2025,Same Day,Cancelled,Debit Card,10,0.1,1833.66,CUST-0041,Helen Hardin,vortiz@example.net,+1-705-315-1864x492,4629 Kyle Lane,Ritterhaven,North Dakota,84844,United States,Home Office,16-07-2024,PROD-0017,Nova Kitchen 195,Appliances,Kitchen,Voltura,203.74,19.48,Kelly-Combs,Tanzania,SP-009,John Guerrero,maypaul@mcclure-wood.info,North,Tanya Buchanan,07-11-2018,ST-06,Williamsmouth,Vermont,East
ORD-1552,1,08-01-2025,12-01-2025,Same Day,Delivered,Debit Card,1,0,302.14,CUST-0079,Diana Mayer,shawn75@example.net,5179518636,4589 Ashlee Oval Suite 001,Hayesland,Montana,82575,United States,Small Business,02-07-2024,PROD-0015,Argon Laptop 919,Electronics,Laptops,Zenith,302.14,7.69,Guzman Inc,Malta,SP-012,Steven Klein,davidtodd@rush.com,South,Kevin Thompson,08-06-2023,ST-05,West Richard,South Carolina,East
ORD-1553,3,13-12-2024,19-12-2024,Second Class,Delivered,Debit Card,6,0.1,1733.62,CUST-0079,Diana Mayer,shawn75@example.net,5179518636,4589 Ashlee Oval Suite 001,Hayesland,Montana,82575,United States,Small Business,02-07-2024,PROD-0027,Zenith Accessorie 999,Electronics,Accessories,Crestline,321.04,35.6,"Yu, Banks and Thompson",Monaco,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-01,Rodriguezberg,Georgia,North
ORD-1554,3,19-09-2024,24-09-2024,First Class,Delivered,Credit Card,5,0.1,1618.07,CUST-0089,Carl Stein,david70@example.org,001-566-470-6625,7209 Deborah Parks Suite 870,North Wendyborough,Tennessee,11998,United States,Home Office,24-12-2021,PROD-0019,Falcon Fan 258,Appliances,Fans,Voltura,359.57,38.75,Guzman Inc,Malta,SP-005,Christopher Bennett,paynerachael@morgan.info,North,Tanya Buchanan,23-10-2022,ST-02,North Annaville,Maine,Central
ORD-1555,1,05-08-2025,17-08-2025,Second Class,Shipped,PayPal,10,0.1,6706.44,CUST-0088,Ann Aguirre,margaret90@example.org,521-335-6804x42067,21003 James Locks Suite 199,South Kyle,Kentucky,34425,United States,Small Business,03-03-2025,PROD-0022,Voltura Table 692,Furniture,Tables,Nova,745.16,16.83,Thompson PLC,Ghana,SP-006,Matthew Lawson,gmoore@harris-lee.net,North,Tanya Buchanan,30-11-2022,ST-07,North Julie,Louisiana,South
ORD-1556,1,01-06-2025,09-06-2025,Same Day,Shipped,Bank Transfer,1,0.15,481.97,CUST-0044,Jennifer Sanders,joe15@example.org,4519522047,010 Lewis Drive Suite 143,Port Shannon,Minnesota,39973,United States,Consumer,11-03-2021,PROD-0060,Meridian Fan 358,Appliances,Fans,Zenith,567.02,29.99,"Foster, Garcia and Turner",Burkina Faso,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-08,Andrewport,Maryland,Central
ORD-1557,3,28-08-2025,04-09-2025,First Class,Returned,PayPal,1,0.2,84.26,CUST-0069,David Jones,unovak@example.org,+1-647-573-5866x2961,42626 Ward Course,New Juliestad,Arkansas,1181,United States,Consumer,18-04-2025,PROD-0058,Meridian Chair 706,Furniture,Chairs,Nova,105.32,17.2,"Yu, Banks and Thompson",Monaco,SP-006,Matthew Lawson,gmoore@harris-lee.net,North,Tanya Buchanan,30-11-2022,ST-08,Andrewport,Maryland,Central
ORD-1558,2,07-10-2024,17-10-2024,Standard Class,Shipped,PayPal,6,0.2,4625.62,CUST-0072,Erika Ramirez,kdiaz@example.org,001-382-880-7374,43426 Jones Rapid Suite 968,Jessicafort,Oregon,66903,United States,Home Office,14-03-2025,PROD-0035,Argon Kitchen 901,Appliances,Kitchen,Meridian,963.67,34.58,"Wolfe, Sloan and Johnson",Reunion,SP-001,Lance Mccall,daniellegarcia@taylor-mcgee.com,North,Tanya Buchanan,30-08-2020,ST-04,Armstrongfort,Arizona,West
ORD-1559,1,09-01-2025,19-01-2025,Standard Class,Processing,PayPal,10,0.05,7079.02,CUST-0004,Juan Dunlap,maldonadoamanda@example.com,001-551-446-2704x82814,88095 Smith Lake Suite 303,Carlsonmouth,North Dakota,74865,United States,Corporate,26-04-2025,PROD-0022,Voltura Table 692,Furniture,Tables,Nova,745.16,16.83,Thompson PLC,Ghana,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-03,Natalieview,Missouri,South
ORD-1560,2,03-01-2025,11-01-2025,First Class,Shipped,Store Credit,4,0,30.32,CUST-0005,Beth Keller,josephbrennan@example.com,383.546.5787,50983 Adrian Station,Lake Toddland,Wisconsin,83220,United States,Corporate,16-11-2020,PROD-0018,Nova Table 268,Furniture,Tables,Meridian,7.58,15.68,"Yu, Banks and Thompson",Monaco,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-02,North Annaville,Maine,Central
ORD-1561,2,31-03-2025,01-04-2025,Standard Class,Cancelled,Store Credit,4,0,1044.04,CUST-0039,Connie Maxwell,dixondaniel@example.net,455.423.1243,77997 Lin Road,Warrenfurt,Maryland,41937,United States,Small Business,03-05-2021,PROD-0012,Voltura Paper 385,Office Supplies,Paper,Falcon,261.01,5.38,Peterson and Sons,Uruguay,SP-002,Mark Mccarty,sean43@steele.com,East,Michael Anderson,22-04-2023,ST-06,Williamsmouth,Vermont,East
ORD-1562,2,21-04-2025,03-05-2025,Second Class,Delivered,Store Credit,9,0,2092.86,CUST-0020,Michael West,davisjeffrey@example.net,749.757.8856,4431 Leslie Summit Apt. 337,Freemanbury,Vermont,36742,United States,Home Office,16-03-2024,PROD-0013,Falcon Vacuum 926,Appliances,Vacuums,Meridian,232.54,3.97,"Foster, Garcia and Turner",Burkina Faso,SP-006,Matthew Lawson,gmoore@harris-lee.net,North,Tanya Buchanan,30-11-2022,ST-08,Andrewport,Maryland,Central
ORD-1563,3,07-01-2025,15-01-2025,Standard Class,Delivered,PayPal,7,0.15,2866.71,CUST-0087,Angela Davis,danafoster@example.net,001-706-723-4456,3132 Eric Expressway Suite 756,Haynesstad,New Jersey,16326,United States,Small Business,06-04-2023,PROD-0009,Voltura Vacuum 830,Appliances,Vacuums,Pinecrest,481.8,26.9,"Yu, Banks and Thompson",Monaco,SP-004,Sean Curtis,franciscojones@phillips.com,North,Tanya Buchanan,17-04-2024,ST-01,Rodriguezberg,Georgia,North
ORD-1564,1,02-02-2026,08-02-2026,First Class,Delivered,Store Credit,8,0,4485.28,CUST-0006,Michael Lewis,jenniferkhan@example.net,337.263.1165x6670,513 James Mission Apt. 624,North Micheleland,North Carolina,61138,United States,Corporate,31-10-2021,PROD-0044,Voltura Accessorie 540,Electronics,Accessories,Argon,560.66,17.74,Copeland Group,Mauritius,SP-014,Andrea Hughes,rarnold@ellis.org,West,Tiffany Fry,09-02-2022,ST-02,North Annaville,Maine,Central
ORD-1565,2,23-08-2025,27-08-2025,First Class,Cancelled,Credit Card,4,0,2998.68,CUST-0040,Heather Jones,dhayes@example.com,511-799-8679x8079,207 Lisa Villages Suite 182,South Scottport,Louisiana,5631,United States,Consumer,27-10-2021,PROD-0041,Meridian Phone 171,Electronics,Phones,Argon,749.67,26.57,Thompson-Johnson,Azerbaijan,SP-004,Sean Curtis,franciscojones@phillips.com,North,Tanya Buchanan,17-04-2024,ST-06,Williamsmouth,Vermont,East
ORD-1566,3,30-07-2026,01-08-2026,Standard Class,Shipped,Store Credit,1,0.1,246.16,CUST-0035,Patricia Le,russellbeasley@example.com,376-361-5654x52711,52809 Santiago Loop Suite 604,Garciaville,Tennessee,79197,United States,Home Office,22-02-2022,PROD-0010,Falcon Label 223,Office Supplies,Labels,Voltura,273.51,13.59,"Yu, Banks and Thompson",Monaco,SP-003,Amber Kim,acosta@macias-bell.biz,South,Kevin Thompson,12-03-2019,ST-05,West Richard,South Carolina,East
ORD-1567,1,26-03-2026,29-03-2026,Second Class,Delivered,PayPal,5,0.1,4639.59,CUST-0045,Brian Stein,chenbailey@example.net,(446)309-5396,88888 Peter Mountains Apt. 654,South Danielle,South Carolina,98453,United States,Consumer,30-08-2020,PROD-0036,Zenith Bookcase 491,Furniture,Bookcases,Nova,1031.02,8.98,"Wolfe, Sloan and Johnson",Reunion,SP-006,Matthew Lawson,gmoore@harris-lee.net,North,Tanya Buchanan,30-11-2022,ST-05,West Richard,South Carolina,East
ORD-1568,2,19-07-2026,20-07-2026,Standard Class,Delivered,Bank Transfer,3,0,315.96,CUST-0079,Diana Mayer,shawn75@example.net,5179518636,4589 Ashlee Oval Suite 001,Hayesland,Montana,82575,United States,Small Business,02-07-2024,PROD-0058,Meridian Chair 706,Furniture,Chairs,Nova,105.32,17.2,"Yu, Banks and Thompson",Monaco,SP-006,Matthew Lawson,gmoore@harris-lee.net,North,Tanya Buchanan,30-11-2022,ST-08,Andrewport,Maryland,Central
ORD-1569,3,07-08-2024,10-08-2024,Same Day,Returned,PayPal,10,0.1,9495.63,CUST-0007,Zachary Huff,housemelinda@example.org,(977)436-0260x64746,3098 Julie Centers,South Lindseyside,Connecticut,7073,United States,Consumer,03-07-2023,PROD-0006,Nova Accessorie 214,Electronics,Accessories,Argon,1055.07,33.28,Smith-Hardin,Cook Islands,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-07,North Julie,Louisiana,South
ORD-1570,2,02-12-2025,14-12-2025,Second Class,Delivered,Bank Transfer,9,0,6706.44,CUST-0040,Heather Jones,dhayes@example.com,511-799-8679x8079,207 Lisa Villages Suite 182,South Scottport,Louisiana,5631,United States,Consumer,27-10-2021,PROD-0022,Voltura Table 692,Furniture,Tables,Nova,745.16,16.83,Thompson PLC,Ghana,SP-014,Andrea Hughes,rarnold@ellis.org,West,Tiffany Fry,09-02-2022,ST-04,Armstrongfort,Arizona,West
ORD-1571,1,22-06-2025,30-06-2025,First Class,Processing,Bank Transfer,4,0,2657.04,CUST-0013,Jason Bentley,christinaturner@example.net,9449369957,721 Robertson Roads,Nguyenport,Oklahoma,81668,United States,Corporate,05-04-2022,PROD-0030,Pinecrest Binder 265,Office Supplies,Binders,Falcon,664.26,17.16,Schroeder PLC,Tokelau,SP-005,Christopher Bennett,paynerachael@morgan.info,North,Tanya Buchanan,23-10-2022,ST-08,Andrewport,Maryland,Central
ORD-1572,1,24-05-2026,30-05-2026,Standard Class,Cancelled,Credit Card,8,0.05,2615.31,CUST-0024,Alicia Hubbard,barbara27@example.net,+1-374-429-6717x5655,7468 Shawn Island Suite 516,Lake Mary,Oregon,67950,United States,Home Office,15-09-2024,PROD-0045,Crestline Table 774,Furniture,Tables,Zenith,344.12,26.59,"Foster, Garcia and Turner",Burkina Faso,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-06,Williamsmouth,Vermont,East
